symbol,direction,entry_price,rsi,atr,macd,trend_score,momentum_score,volatility_score,session,sl,tp,mfe,mae,label
GBPUSD,SELL,1.345297,46.12157,0.001742,-0.000338,40.0,3.87843,0.000757,new_york,1.34791,1.34094,3.6e-05,0.0,0
GBPUSD,BUY,1.354243,91.614578,0.001747,0.002296,75.0,41.614578,0.000869,asia,1.35162,1.35861,0.002536,-0.003275,0
GBPUSD,BUY,1.354977,76.251996,0.001028,0.002439,75.0,26.251996,0.000763,asia,1.35344,1.35755,0.001802,-0.00187,0
GBPUSD,BUY,1.35243,46.070573,0.001345,0.001578,40.0,3.929427,0.000582,new_york,1.35041,1.35579,0.000988,-0.002902,0
GBPUSD,BUY,1.350165,29.771567,0.001479,6.6e-05,75.0,20.228433,0.00068,asia,1.34795,1.35386,0.001551,-0.002765,0
GBPUSD,BUY,1.35084,50.274102,0.000891,-0.000621,40.0,0.274102,0.000596,asia,1.3495,1.35307,0.000876,-0.001604,0
GBPUSD,SELL,1.349509,46.466017,0.001148,-0.001003,40.0,3.533983,0.000487,new_york,1.35123,1.34664,0.003216,-0.002436,1
GBPUSD,SELL,1.345841,27.66725,0.001204,-0.0014,75.0,22.33275,0.000575,asia,1.34765,1.34283,0.004171,-0.001267,1
GBPUSD,SELL,1.345913,26.832263,0.000707,-0.001111,75.0,23.167737,0.00044,asia,1.34697,1.34415,0.002279,-0.001303,1
GBPUSD,SELL,1.342426,25.276966,0.001019,-0.00151,75.0,24.723034,0.000399,new_york,1.34395,1.33988,0.000486,0.0,0
GBPUSD,SELL,1.343923,46.094756,0.001283,-0.001167,40.0,3.905244,0.000566,asia,1.34585,1.34072,0.003351,-0.001894,1
GBPUSD,SELL,1.343093,42.101603,0.00091,-0.000678,65.0,7.898397,0.000522,asia,1.34446,1.34082,0.002521,-0.001063,1
GBPUSD,SELL,1.343382,48.351501,0.001152,-0.00073,40.0,1.648499,0.000485,new_york,1.34511,1.3405,0.00403,-0.001478,1
GBPUSD,SELL,1.340393,36.606663,0.001587,-0.000773,65.0,13.393337,0.000565,asia,1.34277,1.33643,0.001167,0.0,0
GBPUSD,SELL,1.343923,61.6808,0.001229,5.5e-05,65.0,11.6808,0.000759,asia,1.34577,1.34085,0.000433,0.0,0
GBPUSD,BUY,1.347309,67.111982,0.001478,0.001259,75.0,17.111982,0.000729,new_york,1.34509,1.351,0.002145,-0.003711,0
GBPUSD,BUY,1.346475,53.928822,0.001351,0.00114,40.0,3.928822,0.00059,asia,1.34445,1.34985,0.00298,-0.002877,0
GBPUSD,BUY,1.347273,57.366691,0.000788,0.001156,65.0,7.366691,0.000461,asia,1.34609,1.34924,0.00129,-0.001342,0
GBPUSD,BUY,1.346004,40.637737,0.001232,0.000515,65.0,9.362263,0.000476,new_york,1.34416,1.34908,0.0,-0.002405,0
GBPUSD,BUY,1.342552,25.576947,0.001515,-0.001034,75.0,24.423053,0.000596,asia,1.34028,1.34634,0.003814,-0.000541,1
GBPUSD,SELL,1.344827,59.863794,0.000951,-0.000646,65.0,9.863794,0.000679,asia,1.34625,1.34245,0.001012,0.0,0
GBPUSD,SELL,1.345659,64.89624,0.001065,-0.000229,65.0,14.89624,0.000534,new_york,1.34726,1.343,0.002819,-0.002404,1
GBPUSD,SELL,1.343869,44.702639,0.001142,-0.000359,65.0,5.297361,0.000623,asia,1.34558,1.34102,0.00362,-0.001768,1
GBPUSD,SELL,1.342823,38.203602,0.000861,-0.000206,65.0,11.796398,0.0005,asia,1.34411,1.34067,0.000162,0.0,0
GBPUSD,SELL,1.337077,16.058052,0.001324,-0.001283,75.0,33.941948,0.000732,new_york,1.33906,1.33377,0.0,0.0,0
GBPUSD,SELL,1.337954,22.722443,0.001398,-0.0016,75.0,27.277557,0.000729,asia,1.34005,1.33446,0.000733,0.0,0
GBPUSD,SELL,1.338079,44.950568,0.000759,-0.00112,65.0,5.049432,0.000701,asia,1.33922,1.33618,0.000107,0.0,0
GBPUSD,SELL,1.339962,67.754101,0.000989,-0.000307,75.0,17.754101,0.000387,new_york,1.34145,1.33749,0.003099,0.0,1
GBPUSD,SELL,1.337775,37.225699,0.001202,-0.000499,65.0,12.774301,0.000488,asia,1.33958,1.33477,0.0,0.0,0
GBPUSD,SELL,1.338957,56.702853,0.001094,0.000218,65.0,6.702853,0.000636,london,1.3406,1.33622,5.4e-05,0.0,0
GBPUSD,BUY,1.342246,70.811974,0.001193,0.000734,75.0,20.811974,0.000603,new_york,1.34046,1.34523,0.006063,-0.001134,1
GBPUSD,BUY,1.341832,62.484487,0.000849,0.000836,65.0,12.484487,0.000454,asia,1.34056,1.34395,0.002182,-0.00072,1
GBPUSD,BUY,1.347582,74.439981,0.001203,0.001425,75.0,24.439981,0.00072,london,1.34578,1.35059,0.0016,-0.00346,0
GBPUSD,BUY,1.345931,63.748667,0.002044,0.00135,65.0,13.748667,0.000844,new_york,1.34287,1.35104,0.001596,-0.003145,0
GBPUSD,BUY,1.344086,37.036006,0.001773,0.000337,65.0,12.963994,0.000961,asia,1.34143,1.34852,0.00161,-0.003064,0
GBPUSD,BUY,1.344285,40.7464,0.001096,9.3e-05,65.0,9.2536,0.000611,london,1.34264,1.34702,0.000416,-0.003263,0
GBPUSD,SELL,1.342769,40.463155,0.001733,-0.000453,65.0,9.536845,0.000811,new_york,1.34537,1.33844,0.002394,-0.000108,0
GBPUSD,SELL,1.341886,53.581241,0.001767,-0.000648,40.0,3.581241,0.000807,asia,1.34454,1.33747,0.000792,0.0,0
GBPUSD,SELL,1.34349,54.03793,0.001073,-0.000216,40.0,4.03793,0.000692,london,1.3451,1.34081,0.003115,-0.000307,0
GBPUSD,SELL,1.347763,65.141104,0.002001,0.000404,75.0,15.141104,0.000955,new_york,1.35076,1.34276,0.0,0.0,0
GBPUSD,BUY,1.350001,70.97608,0.001928,0.001997,75.0,20.97608,0.000935,asia,1.34711,1.35482,0.00674,-0.00162,1
GBPUSD,BUY,1.349327,50.0,0.00102,0.001457,40.0,0.0,0.000767,london,1.3478,1.35188,0.004109,-0.00091,1
GBPUSD,BUY,1.356558,75.189612,0.001524,0.00244,75.0,25.189612,0.000749,new_york,1.35427,1.36037,0.005599,-0.000405,1
GBPUSD,BUY,1.366774,91.158171,0.001805,0.004607,75.0,41.158171,0.000857,asia,1.36407,1.37129,0.007287,-0.002313,1
GBPUSD,BUY,1.366195,70.409007,0.00153,0.003825,75.0,20.409007,0.000847,london,1.3639,1.37002,0.005058,-0.001715,1
GBPUSD,BUY,1.369769,59.787071,0.001718,0.00382,65.0,9.787071,0.000859,new_york,1.36719,1.37406,0.000544,-0.00264,0
GBPUSD,BUY,1.367353,50.597727,0.001492,0.002139,40.0,0.597727,0.000784,asia,1.36512,1.37108,0.003825,-0.000859,1
GBPUSD,BUY,1.367447,40.101491,0.001209,0.000645,65.0,9.898509,0.000752,london,1.36563,1.37047,0.003731,-0.000523,1
GBPUSD,BUY,1.378075,72.030874,0.002209,0.002345,75.0,22.030874,0.001059,new_york,1.37476,1.3836,0.008792,-0.001821,1
GBPUSD,BUY,1.381769,73.192466,0.002852,0.003847,75.0,23.192466,0.001345,asia,1.37749,1.3889,0.001376,-0.004852,0
GBPUSD,BUY,1.378607,52.223075,0.002317,0.002434,40.0,2.223075,0.001322,london,1.37513,1.3844,0.005802,-0.003412,1
GBPUSD,BUY,1.378398,42.511511,0.002381,0.001346,65.0,7.488489,0.000909,new_york,1.37483,1.38435,0.006011,-0.002465,1
GBPUSD,BUY,1.382094,57.741203,0.002492,0.0009,65.0,7.741203,0.000956,asia,1.37836,1.38832,0.002488,-0.00381,0
GBPUSD,BUY,1.381979,66.160291,0.001903,0.000721,75.0,16.160291,0.000909,london,1.37912,1.38674,0.000363,-0.003695,0
GBPUSD,BUY,1.379367,45.853934,0.002506,-0.000125,40.0,4.146066,0.001441,new_york,1.37561,1.38563,0.002096,-0.006118,0
GBPUSD,BUY,1.377752,48.739486,0.002375,7e-06,40.0,1.260514,0.001389,asia,1.37419,1.38369,0.000171,-0.004503,0
GBPUSD,SELL,1.376406,33.728834,0.001961,-0.001368,75.0,16.271166,0.001329,london,1.37935,1.3715,0.004908,-0.003533,1
GBPUSD,SELL,1.372816,40.566228,0.002348,-0.001846,65.0,9.433772,0.001069,new_york,1.37634,1.36694,0.006565,-0.004527,1
GBPUSD,SELL,1.369469,33.658397,0.002193,-0.002592,75.0,16.341603,0.00106,asia,1.37276,1.36399,0.006254,-0.001966,1
GBPUSD,SELL,1.370933,48.889539,0.001571,-0.002011,40.0,1.110461,0.000794,london,1.37329,1.36701,0.005671,-0.002252,1
GBPUSD,SELL,1.36584,43.197873,0.002205,-0.002139,65.0,6.802127,0.001168,new_york,1.36915,1.36033,0.001416,0.0,0
GBPUSD,SELL,1.368588,45.843393,0.001945,-0.000906,40.0,4.156607,0.001157,asia,1.37151,1.36373,0.003382,-0.002412,0
GBPUSD,SELL,1.366848,53.443966,0.001287,5.2e-05,40.0,3.443966,0.001014,london,1.36878,1.36363,0.001642,-0.000672,0
GBPUSD,SELL,1.369619,53.126666,0.001798,0.000312,40.0,3.126666,0.000941,new_york,1.37232,1.36512,0.002173,-0.000563,0
GBPUSD,BUY,1.370802,70.438296,0.001749,0.000762,75.0,20.438296,0.00096,asia,1.36818,1.37517,0.002485,-0.004495,0
GBPUSD,BUY,1.370933,60.647315,0.001283,0.001013,65.0,10.647315,0.000837,london,1.36901,1.37414,0.001713,-0.002102,0
GBPUSD,BUY,1.364741,31.103708,0.001878,-0.000471,75.0,18.896292,0.000839,new_york,1.36192,1.36944,0.00166,-0.002974,0
GBPUSD,SELL,1.364927,27.609069,0.001636,-0.00117,75.0,22.390931,0.000826,asia,1.36738,1.36084,0.004105,-0.002844,1
GBPUSD,SELL,1.35676,13.710829,0.001492,-0.002544,75.0,36.289171,0.000907,london,1.359,1.35303,0.000386,0.0,0
GBPUSD,SELL,1.354995,34.020525,0.002899,-0.003672,75.0,15.979475,0.001401,new_york,1.35934,1.34775,0.003991,-0.001962,0
GBPUSD,SELL,1.353858,31.203919,0.00251,-0.003172,75.0,18.796081,0.001413,asia,1.35762,1.34758,0.0,0.0,0
GBPUSD,SELL,1.357847,63.828906,0.001328,-0.001119,65.0,13.828906,0.001087,london,1.35984,1.35453,0.00059,0.0,0
GBPUSD,SELL,1.362212,82.721603,0.001432,0.000776,75.0,32.721603,0.000636,new_york,1.36436,1.35863,0.003461,-0.00165,0
GBPUSD,BUY,1.360507,59.461638,0.001301,0.001304,65.0,9.461638,0.000602,asia,1.35856,1.36376,0.003786,-0.001756,1
GBPUSD,BUY,1.361174,47.006313,0.001428,0.00114,40.0,2.993687,0.000677,london,1.35903,1.36474,0.004965,-0.00087,1
GBPUSD,BUY,1.368963,72.774206,0.002437,0.002352,75.0,22.774206,0.001002,new_york,1.36531,1.37505,0.001069,-0.004446,0
GBPUSD,BUY,1.369357,62.473014,0.001768,0.002079,65.0,12.473014,0.001004,asia,1.3667,1.37378,0.0003,-0.0029,0
GBPUSD,BUY,1.366699,26.228554,0.001159,0.001119,75.0,23.771446,0.000801,london,1.36496,1.3696,0.002808,-0.002182,0
GBPUSD,BUY,1.364498,30.219588,0.001678,0.000407,75.0,19.780412,0.000642,new_york,1.36198,1.36869,0.004839,-0.001376,1
GBPUSD,BUY,1.365784,33.83088,0.001584,-0.000819,75.0,16.16912,0.000694,asia,1.36341,1.36975,0.004154,-0.000224,1
GBPUSD,SELL,1.370764,84.506748,0.001351,0.000423,75.0,34.506748,0.000636,london,1.37279,1.36739,0.009331,-0.00167,1
GBPUSD,SELL,1.364238,44.787747,0.002351,-0.000546,65.0,5.212253,0.000967,new_york,1.36776,1.35836,0.008894,-0.005265,1
GBPUSD,SELL,1.363401,34.983531,0.002101,-0.000802,75.0,15.016469,0.000959,asia,1.36655,1.35815,0.002838,-0.000929,0
GBPUSD,SELL,1.363922,59.666275,0.001315,-0.000481,65.0,9.666275,0.000742,london,1.36589,1.36063,0.001561,0.0,0
GBPUSD,SELL,1.361823,47.867912,0.001917,-0.000715,40.0,2.132088,0.000844,new_york,1.3647,1.35703,0.002573,-0.001149,0
GBPUSD,SELL,1.362045,46.054617,0.001459,-0.000646,40.0,3.945383,0.000833,asia,1.36423,1.3584,0.002796,-0.001371,0
GBPUSD,SELL,1.361841,47.604796,0.00108,-0.000335,40.0,2.395204,0.00059,london,1.36346,1.35914,0.001778,-0.00089,0
GBPUSD,SELL,1.365169,63.867837,0.001853,0.000266,65.0,13.867837,0.000848,new_york,1.36795,1.36054,0.004718,-0.003921,1
GBPUSD,BUY,1.364219,63.892968,0.001563,0.000484,65.0,13.892968,0.000878,asia,1.36187,1.36813,0.00192,-0.002675,0
GBPUSD,BUY,1.36448,40.737867,0.000911,0.000635,65.0,9.262133,0.000674,london,1.36311,1.36676,0.000671,-0.001525,0
GBPUSD,BUY,1.363289,43.835275,0.001006,0.0001,65.0,6.164725,0.000384,new_york,1.36178,1.36581,0.000502,-0.001745,0
GBPUSD,BUY,1.361266,25.342677,0.000732,-0.00056,75.0,24.657323,0.000324,asia,1.36017,1.3631,0.000278,-0.005922,0
GBPUSD,SELL,1.356558,27.938523,0.001624,-0.001598,75.0,22.061477,0.001052,london,1.35899,1.3525,0.004603,-0.003579,1
GBPUSD,SELL,1.356153,40.242242,0.002242,-0.0023,65.0,9.757758,0.001333,new_york,1.35952,1.35055,0.006352,-0.004838,1
GBPUSD,SELL,1.355362,63.627565,0.001204,-0.001382,65.0,13.627565,0.001061,asia,1.35717,1.35235,0.000331,0.0,0
GBPUSD,SELL,1.357423,54.145743,0.000949,-0.000625,40.0,4.145743,0.000661,london,1.35885,1.35505,0.003932,-0.001564,1
GBPUSD,SELL,1.350074,28.061722,0.001667,-0.001231,75.0,21.938278,0.000646,new_york,1.35257,1.34591,0.004994,-0.003092,1
GBPUSD,SELL,1.349127,20.719083,0.001289,-0.001572,75.0,29.280917,0.000641,asia,1.35106,1.34591,0.000982,-0.000328,0
GBPUSD,SELL,1.346711,36.937673,0.001255,-0.001636,65.0,13.062327,0.000634,london,1.34859,1.34357,0.003185,-0.000199,1
GBPUSD,SELL,1.345135,37.346503,0.001919,-0.002318,65.0,12.653497,0.000762,new_york,1.34801,1.34034,0.001554,-0.000506,0
GBPUSD,SELL,1.344357,39.538038,0.001527,-0.001483,65.0,10.461962,0.000716,asia,1.34665,1.34054,0.00056,0.0,0
GBPUSD,SELL,1.347164,54.734343,0.001319,-0.000536,40.0,4.734343,0.000538,london,1.34914,1.34387,0.000254,0.0,0
GBPUSD,SELL,1.348563,69.303827,0.002013,0.00061,75.0,19.303827,0.000634,new_york,1.35158,1.34353,0.000945,-0.000436,0
GBPUSD,BUY,1.352064,64.28263,0.001916,0.001527,65.0,14.28263,0.000931,asia,1.34919,1.35685,0.001464,-0.003355,0
GBPUSD,BUY,1.34869,52.548174,0.001468,0.000954,40.0,2.548174,0.000906,london,1.34649,1.35236,0.003739,-9.1e-05,1
GBPUSD,BUY,1.3492,35.99748,0.001624,0.000329,65.0,14.00252,0.000758,asia,1.34676,1.35326,0.004456,-0.002072,1
GBPUSD,BUY,1.348381,30.640229,0.001314,-0.000256,75.0,19.359771,0.000765,asia,1.34641,1.35167,0.004012,-0.001253,1
GBPUSD,SELL,1.348909,47.945346,0.001139,-0.000454,40.0,2.054654,0.000527,london,1.35062,1.34606,0.001036,0.0,0
GBPUSD,SELL,1.349892,53.951812,0.001509,0.000128,40.0,3.951812,0.000712,asia,1.35216,1.34612,0.000947,-1.8e-05,0
GBPUSD,BUY,1.351771,60.553008,0.001325,0.000374,65.0,10.553008,0.000692,asia,1.34978,1.35508,0.001537,-0.00259,0
GBPUSD,BUY,1.35232,64.572078,0.001283,0.000607,65.0,14.572078,0.000628,london,1.35039,1.35553,0.004183,-0.001589,1
GBPUSD,BUY,1.355326,61.330999,0.001551,0.001323,65.0,11.330999,0.000686,asia,1.353,1.3592,0.002116,-0.003225,0
GBPUSD,BUY,1.355896,71.104207,0.001055,0.00136,75.0,21.104207,0.000665,asia,1.35431,1.35853,0.000404,-0.003795,0
GBPUSD,BUY,1.354885,46.293824,0.001251,0.000398,40.0,3.706176,0.000604,london,1.35301,1.35801,0.000753,-0.005029,0
GBPUSD,BUY,1.3492,35.504074,0.0022,-0.001363,65.0,14.495926,0.001254,asia,1.3459,1.3547,0.001531,-0.004987,0
GBPUSD,SELL,1.349582,36.47872,0.001856,-0.001429,65.0,13.52128,0.00123,asia,1.35237,1.34494,0.00537,-0.002273,1
GBPUSD,SELL,1.347092,45.351169,0.001413,-0.00163,40.0,4.648831,0.001142,london,1.34921,1.34356,0.006771,-0.004035,1
GBPUSD,SELL,1.347854,53.083818,0.001952,-0.001142,40.0,3.083818,0.0008,asia,1.35078,1.34297,0.007533,-0.004797,1
GBPUSD,SELL,1.341598,39.229756,0.002001,-0.001332,65.0,10.770244,0.001149,asia,1.3446,1.3366,0.006805,-0.003178,1
GBPUSD,SELL,1.338222,31.120506,0.003073,-0.0024,75.0,18.879494,0.00144,new_york,1.34283,1.33054,0.002199,0.0,0
GBPUSD,SELL,1.340572,57.887178,0.00319,-0.001231,65.0,7.887178,0.001617,asia,1.34536,1.3326,0.010485,-0.007115,1
GBPUSD,SELL,1.336452,47.70185,0.002033,-0.001385,40.0,2.29815,0.001442,asia,1.3395,1.33137,0.006364,-0.002994,1
GBPUSD,SELL,1.330159,21.662451,0.002422,-0.003018,75.0,28.337549,0.001207,new_york,1.33379,1.3241,0.00476,0.0,0
GBPUSD,SELL,1.335738,54.772615,0.002968,-0.00084,40.0,4.772615,0.001356,asia,1.34019,1.32832,0.005331,-0.00331,0
GBPUSD,SELL,1.331824,55.854378,0.002166,-0.001482,65.0,5.854378,0.001214,asia,1.33507,1.32641,0.001117,0.0,0
GBPUSD,SELL,1.336488,52.837255,0.002817,0.00031,40.0,2.837255,0.001191,new_york,1.34071,1.32944,0.00647,-0.004184,0
GBPUSD,BUY,1.337113,52.836563,0.002457,0.001137,40.0,2.836563,0.001156,asia,1.33343,1.34326,0.001504,-0.004153,0
GBPUSD,BUY,1.331611,33.418603,0.001654,-3.8e-05,75.0,16.581397,0.00101,asia,1.32913,1.33575,0.005627,-0.000957,1
GBPUSD,BUY,1.334597,43.878604,0.00237,4.3e-05,65.0,6.121396,0.001112,new_york,1.33104,1.34052,0.001409,-0.00458,0
GBPUSD,SELL,1.336023,55.203593,0.002579,-0.000432,65.0,5.203593,0.001201,asia,1.33989,1.32957,0.004731,-0.001765,0
GBPUSD,SELL,1.335648,63.313609,0.00154,0.000181,65.0,13.313609,0.000975,asia,1.33796,1.3318,0.004356,-0.00139,1
GBPUSD,SELL,1.334294,45.014203,0.001958,-0.000397,40.0,4.985797,0.001177,new_york,1.33723,1.3294,0.001458,0.0,0
GBPUSD,BUY,1.341256,60.465397,0.002757,0.001418,65.0,10.465397,0.001239,asia,1.33712,1.34815,0.000108,-0.011362,0
GBPUSD,SELL,1.331274,42.065284,0.0028,-0.001131,65.0,7.934716,0.002297,asia,1.33547,1.32427,0.000885,0.0,0
GBPUSD,SELL,1.337829,67.872413,0.002668,0.000247,75.0,17.872413,0.002253,new_york,1.34183,1.33116,0.0,0.0,0
GBPUSD,BUY,1.343256,86.693343,0.002378,0.002084,75.0,36.693343,0.00131,asia,1.33969,1.3492,0.004871,-0.003581,0
GBPUSD,BUY,1.345098,69.259502,0.001906,0.002037,75.0,19.259502,0.000952,asia,1.34224,1.34986,0.003028,-0.003681,0
GBPUSD,BUY,1.34682,61.250262,0.001933,0.002682,65.0,11.250262,0.001098,new_york,1.34392,1.35165,0.00118,-0.003943,0
GBPUSD,BUY,1.341328,29.965199,0.001927,0.000745,75.0,20.034801,0.00097,asia,1.33844,1.34615,0.004422,-0.003571,0
GBPUSD,BUY,1.344954,43.495115,0.001507,0.000579,65.0,6.504885,0.000807,asia,1.34269,1.34872,0.000217,-0.00386,0
GBPUSD,SELL,1.3423,47.587747,0.001966,-0.000566,40.0,2.412253,0.00097,new_york,1.34525,1.33738,0.005187,-0.00302,1
GBPUSD,SELL,1.338993,39.875812,0.00205,-0.001025,65.0,10.124188,0.001063,asia,1.34207,1.33387,0.005126,-0.004022,1
GBPUSD,SELL,1.338169,34.983498,0.001482,-0.001623,75.0,15.016502,0.000969,asia,1.34039,1.33446,0.000859,0.0,0
GBPUSD,SELL,1.335809,40.592513,0.001829,-0.001295,65.0,9.407487,0.000806,new_york,1.33855,1.33124,0.008405,-0.005084,1
GBPUSD,SELL,1.335024,37.200039,0.0017,-0.001656,65.0,12.799961,0.000725,asia,1.33757,1.33077,0.00762,-0.004299,1
GBPUSD,SELL,1.3317,34.367448,0.001227,-0.001411,75.0,15.632552,0.000639,asia,1.33354,1.32863,0.004295,-0.000975,1
GBPUSD,SELL,1.325627,17.448789,0.002107,-0.00295,75.0,32.551211,0.000947,new_york,1.32879,1.32036,0.003575,-0.003278,0
GBPUSD,SELL,1.326374,50.855648,0.002036,-0.002993,40.0,0.855648,0.0012,asia,1.32943,1.32129,0.00324,-0.001034,0
GBPUSD,SELL,1.32514,53.144654,0.001455,-0.001897,40.0,3.144654,0.001003,london,1.32732,1.3215,0.000932,0.0,0
GBPUSD,SELL,1.330309,70.639199,0.001711,0.000206,75.0,20.639199,0.001035,new_york,1.33288,1.32603,0.000262,0.0,0
GBPUSD,BUY,1.330261,62.611505,0.001602,0.001519,65.0,12.611505,0.000901,asia,1.32786,1.33427,0.001243,-0.002868,0
GBPUSD,BUY,1.332843,48.734598,0.00144,0.001236,40.0,1.265402,0.001005,london,1.33068,1.33644,0.003613,-0.001441,1
GBPUSD,BUY,1.334762,64.367644,0.001945,0.001754,65.0,14.367644,0.000803,new_york,1.33185,1.33962,0.00269,-0.003474,0
GBPUSD,BUY,1.335163,67.059554,0.001357,0.001389,75.0,17.059554,0.000782,asia,1.33313,1.33856,0.002289,-0.003875,0
GBPUSD,BUY,1.335076,45.395542,0.000975,0.001039,40.0,4.604458,0.000459,london,1.33361,1.33751,0.002005,-0.003788,0
GBPUSD,BUY,1.333548,43.426718,0.001834,-9e-06,65.0,6.573282,0.000885,new_york,1.3308,1.33813,0.001387,-0.004403,0
GBPUSD,SELL,1.32845,33.698085,0.002403,-0.002064,75.0,16.301915,0.001325,asia,1.33206,1.32244,0.003873,-0.001766,0
GBPUSD,SELL,1.325371,34.36954,0.001584,-0.002171,75.0,15.63046,0.001099,london,1.32775,1.32141,0.0,0.0,0
GBPUSD,SELL,1.336966,73.410144,0.002443,0.000582,75.0,23.410144,0.001117,new_york,1.34063,1.33086,0.0,0.0,0
GBPUSD,BUY,1.342421,91.82969,0.002696,0.003313,75.0,41.82969,0.001151,asia,1.33838,1.34916,0.001169,-0.004136,0
GBPUSD,BUY,1.341925,50.865609,0.001552,0.002926,40.0,0.865609,0.001123,london,1.3396,1.34581,0.0,-0.00364,0
GBPUSD,BUY,1.332195,29.041903,0.00243,6.2e-05,75.0,20.958097,0.001187,new_york,1.32855,1.33827,0.002931,-0.003964,0
GBPUSD,BUY,1.331973,36.51774,0.002639,-0.001296,65.0,13.48226,0.001348,asia,1.32802,1.33857,0.001071,-0.0055,0
GBPUSD,SELL,1.326276,32.885648,0.002175,-0.003086,75.0,17.114352,0.001345,london,1.32954,1.32084,0.0,0.0,0
GBPUSD,SELL,1.345439,64.866067,0.005054,0.001617,65.0,14.866067,0.002555,new_york,1.35302,1.3328,0.012795,-0.010145,1
GBPUSD,BUY,1.340123,44.615663,0.002992,0.001721,65.0,5.384337,0.002528,asia,1.33564,1.3476,0.003909,-0.004744,0
GBPUSD,BUY,1.340617,43.047124,0.001819,0.001599,65.0,6.952876,0.001558,london,1.33789,1.34517,0.000869,-0.003778,0
GBPUSD,BUY,1.338376,46.97047,0.002419,0.000462,40.0,3.02953,0.001069,new_york,1.33475,1.34442,0.005108,-0.004568,0
GBPUSD,BUY,1.340314,53.685198,0.002274,9.3e-05,40.0,3.685198,0.001134,asia,1.3369,1.346,0.002307,-0.004308,0
GBPUSD,SELL,1.341047,50.053949,0.001651,-0.000259,40.0,0.053949,0.000872,london,1.34352,1.33692,0.005042,-0.002189,1
GBPUSD,SELL,1.336577,42.703694,0.002288,-0.000575,65.0,7.296306,0.000944,new_york,1.34001,1.33086,0.00622,-0.004886,1
GBPUSD,SELL,1.335163,29.897533,0.001496,-0.000997,75.0,20.102467,0.000838,asia,1.33741,1.33142,0.003832,-0.002328,1
GBPUSD,SELL,1.335363,42.124915,0.001041,-0.001082,65.0,7.875085,0.000622,london,1.33692,1.33276,0.002719,0.0,1
GBPUSD,SELL,1.332836,37.782584,0.001813,-0.001269,65.0,12.217416,0.000889,new_york,1.33555,1.3283,0.001815,0.0,0
GBPUSD,SELL,1.334168,53.919886,0.001813,-0.000803,40.0,3.919886,0.000924,asia,1.33689,1.32964,0.005845,-0.003777,1
GBPUSD,SELL,1.330198,28.333417,0.001112,-0.001087,75.0,21.666583,0.000735,london,1.33187,1.32742,0.002913,-0.001696,1
GBPUSD,SELL,1.327022,24.058554,0.001826,-0.001817,75.0,25.941446,0.000755,new_york,1.32976,1.32246,0.00486,-0.003322,1
GBPUSD,SELL,1.327212,46.574921,0.001796,-0.001905,40.0,3.425079,0.000932,asia,1.32991,1.32272,0.004501,-0.003239,1
GBPUSD,SELL,1.323175,38.467231,0.001449,-0.002052,65.0,11.532769,0.000811,london,1.32535,1.31955,0.004999,0.0,1
GBPUSD,SELL,1.318359,15.336695,0.001819,-0.002913,75.0,34.663305,0.000979,new_york,1.32109,1.31381,0.002245,-0.000579,0
GBPUSD,SELL,1.31993,58.454175,0.001566,-0.001586,65.0,8.454175,0.001007,asia,1.32228,1.31601,0.000604,0.0,0
GBPUSD,SELL,1.323075,67.600596,0.001752,-0.000609,75.0,17.600596,0.000852,london,1.3257,1.3187,6.5e-05,0.0,0
GBPUSD,SELL,1.323602,57.845162,0.002909,0.000231,65.0,7.845162,0.001596,new_york,1.32797,1.31633,0.001307,-0.000396,0
GBPUSD,BUY,1.323364,43.282924,0.002476,0.001095,65.0,6.717076,0.001564,asia,1.31965,1.32955,0.006602,-8.2e-05,1
GBPUSD,BUY,1.332198,76.022897,0.001951,0.002495,75.0,26.022897,0.001029,london,1.32927,1.33707,0.002179,-0.007184,0
GBPUSD,BUY,1.330136,60.356147,0.002456,0.002402,65.0,10.356147,0.001146,new_york,1.32645,1.33627,0.0018,-0.005122,0
GBPUSD,BUY,1.323382,26.338843,0.002057,0.000353,75.0,23.661157,0.001363,asia,1.3203,1.32852,0.000485,-0.003148,0
GBPUSD,BUY,1.320298,21.384884,0.001985,-0.001906,75.0,28.615116,0.001202,london,1.31732,1.32526,0.005535,-0.001694,1
GBPUSD,SELL,1.322344,52.976896,0.001725,-0.001567,40.0,2.976896,0.001278,new_york,1.32493,1.31803,0.00374,-0.003051,0
GBPUSD,SELL,1.322982,57.57645,0.001113,-0.001427,65.0,7.57645,0.00072,asia,1.32465,1.3202,0.003284,-0.001713,1
GBPUSD,SELL,1.323593,64.263804,0.000658,-0.000232,65.0,14.263804,0.000303,london,1.32458,1.32195,0.002563,0.0,1
GBPUSD,SELL,1.319249,21.090004,0.000913,-0.000725,75.0,28.909996,0.000516,new_york,1.32062,1.31697,7.5e-05,0.0,0
GBPUSD,SELL,1.32129,47.509854,0.000989,-0.000566,40.0,2.490146,0.000644,asia,1.32277,1.31882,0.000244,0.0,0
GBPUSD,SELL,1.324551,72.087215,0.001393,0.000597,75.0,22.087215,0.000737,london,1.32664,1.32107,0.000696,0.0,0
GBPUSD,BUY,1.323632,57.294041,0.001537,0.000399,65.0,7.294041,0.000834,asia,1.32133,1.32747,0.000542,-0.002468,0
